# nlmax, ncor, nside =         500           6         512
    0   0.5344402868153760E+04  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
    1   0.3723243682051861E+03  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
    2   0.3727426481412976E+03  0.9656610878511615E-02  0.2946961232791032E-03 -0.1340668801407627E+01 -0.1037485520231604E+00  0.1047328852826166E-02
    3   0.1930082810095008E+03  0.2573013780774123E-01  0.7919991747974374E-03  0.1769563806862229E+01 -0.1493402704142927E+00 -0.3755996519318887E-03
    4   0.8041400703749440E+02  0.3779392466268658E-02  0.3822601126378354E-03  0.2522279159172217E+00 -0.5709270877805434E-02 -0.1339419934597430E-03
    5   0.1266038243544116E+03  0.7267362265872954E-03  0.1333640674893910E-03  0.1160516967388559E+00 -0.6320376834201876E-02  0.8930826659409173E-04
    6   0.3917176884059245E+02  0.8539041273058957E-03  0.1434941162798587E-03  0.1042086927199050E+00 -0.4455168036747965E-02  0.3391435759295719E-04
    7   0.7442585035497038E+02  0.2593428897759684E-03  0.8858712286355391E-04  0.6645695123533328E-01  0.1354971408426365E-01 -0.2780310767268643E-04
    8   0.6175152400737304E+02  0.3771970027343212E-03  0.4119219493094249E-04  0.1026185664940515E+00 -0.1054257574055639E-01 -0.4448805770911017E-04
    9   0.4608200267240981E+02  0.3125649860180136E-03  0.5269665469295620E-04  0.5628813769285643E-01  0.6749882249512673E-04  0.3919365892237690E-04
   10   0.1618120674877036E+02  0.2506699059587574E-03  0.5529801922289950E-04  0.1575643933943473E-01  0.9625061087809240E-03 -0.3497758500316850E-04
   11   0.3420844782224763E+02  0.1369484376309835E-03  0.4086611334235176E-04  0.1929846487122433E-01 -0.8489926302244122E-02  0.1027348788446885E-04
   12   0.2234808909311903E+02  0.1560471662077095E-03  0.3336853672385325E-04  0.1619856487005059E-01 -0.4788160221441015E-02 -0.1029573178562440E-04
   13   0.2873720949451560E+02  0.1275126858406831E-03  0.3465498381937924E-04  0.3185707420301130E-01 -0.6271931311872259E-02 -0.9138080345879904E-05
   14   0.1907781678478192E+02  0.1325081780333774E-03  0.5105889963097146E-04  0.2412800513988889E-01 -0.2278120641688208E-02 -0.2016670874107913E-04
   15   0.1506229714930443E+02  0.1516962405678694E-03  0.8736115043413254E-04  0.2452809000527896E-01  0.1236525777461078E-01  0.1706883507239216E-04
   16   0.9322713769721812E+01  0.1400643063345906E-03  0.4286516123733063E-04  0.1185107985182001E-01 -0.5205915240263934E-03 -0.3481682568121617E-05
   17   0.1044860074680025E+02  0.1199458388127863E-03  0.4853345244345778E-04  0.8123288477000569E-02 -0.3943068370584258E-02 -0.7735035608104467E-05
   18   0.1116677482593158E+02  0.1142262410180470E-03  0.4757375590669319E-04  0.1057337235057477E-01 -0.8324336901557160E-03  0.6220610843815567E-05
   19   0.1304963511585359E+02  0.1266239443005192E-03  0.5203946692567003E-04  0.1549946813801332E-01 -0.2696964878089793E-02  0.1346378275407592E-05
   20   0.1332873257713707E+02  0.1310832375836598E-03  0.7019889323597386E-04  0.1215439113170400E-01 -0.6684798608334603E-03  0.1630808183516361E-04
   21   0.1317513249321619E+02  0.2387751621853594E-03  0.5030699218117481E-04  0.1454570109728355E-01  0.4615224008141085E-02 -0.1478590736721724E-05
   22   0.9923794613612396E+01  0.1426366831446785E-03  0.5683805271260680E-04  0.1628847348762536E-01 -0.4043175809364170E-02 -0.5157583367196617E-05
   23   0.1232146513244114E+02  0.1822215191232999E-03  0.6404634117654821E-04  0.1773235159500743E-01 -0.3253685358067620E-02  0.4267014102398250E-05
   24   0.8569881668417763E+01  0.1132482347450917E-03  0.5101447155421087E-04  0.1081949360713325E-01  0.8999934529053204E-03  0.3151206489570388E-05
   25   0.1048180709459214E+02  0.1894227207242292E-03  0.5677471539679775E-04  0.1567893703401728E-01  0.1098458786550283E-02  0.2777365261308825E-04
   26   0.8383844715784351E+01  0.1723656033232205E-03  0.5877092920855141E-04  0.1386344284081863E-02 -0.9870709907864157E-02  0.2112433933300999E-04
   27   0.9870898387821967E+01  0.1372233940734139E-03  0.6383084326357112E-04  0.3424437441186774E-02 -0.3655735818360480E-02  0.1450084533840858E-05
   28   0.5905865161398275E+01  0.1666320458849624E-03  0.6002622353547631E-04  0.1942281369209171E-02  0.1127120140256290E-02  0.1359559598810032E-05
   29   0.5940014209588966E+01  0.1874002421091759E-03  0.5063837915842306E-04  0.1338517596044488E-01 -0.2225011596272706E-02  0.7349402492030278E-05
